unit_hl_2,unit_hl_3,af_hl_2,af_hl_3,af_ol,TN,FP,FN,TP,accuracy_score,precision_0,precision_1,recall_0,recall_1,F1_score_0,F1_score_1,macro_avg_precision,macro_avg_recall,macro_avg_F1score,weighted_avg_precision,weighted_avg_recall,weighted_avg_F1score,AUC_score
2,4,sigmoid,tanh,sigmoid,250,8,33,61,0.8835227272727273,0.8833922261484098,0.8840579710144928,0.9689922480620154,0.648936170212766,0.9242144177449166,0.7484662576687117,0.8837250985814513,0.8089642091373908,0.8363403377068142,0.8835700102887842,0.8835227272727273,0.8772816704518391,0.19103579086260927
2,4,sigmoid,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,4,tanh,relu,relu,257,1,18,76,0.9460227272727273,0.9345454545454546,0.987012987012987,0.9961240310077519,0.8085106382978723,0.9643527204502814,0.8888888888888888,0.9607792207792207,0.9023173346528122,0.9266208046695852,0.9485566706021252,0.9460227272727273,0.9442004472492278,0.09768266534718788
2,4,tanh,relu,sigmoid,252,6,34,60,0.8863636363636364,0.8811188811188811,0.9090909090909091,0.9767441860465116,0.6382978723404256,0.9264705882352942,0.75,0.8951048951048951,0.8075210291934686,0.8382352941176471,0.8885886840432295,0.8863636363636364,0.8793449197860962,0.19247897080653142
2,4,tanh,relu,tanh,248,10,33,61,0.8778409090909091,0.8825622775800712,0.8591549295774648,0.9612403100775194,0.648936170212766,0.9202226345083488,0.7393939393939394,0.870858603578768,0.8050882401451427,0.8298082869511441,0.8763114516930116,0.8778409090909091,0.87193315342666,0.19491175985485734
2,4,tanh,sigmoid,relu,252,6,34,60,0.8863636363636364,0.8811188811188811,0.9090909090909091,0.9767441860465116,0.6382978723404256,0.9264705882352942,0.75,0.8951048951048951,0.8075210291934686,0.8382352941176471,0.8885886840432295,0.8863636363636364,0.8793449197860962,0.19247897080653142
2,4,tanh,sigmoid,sigmoid,240,18,27,67,0.8721590909090909,0.898876404494382,0.788235294117647,0.9302325581395349,0.7127659574468085,0.9142857142857143,0.7486033519553073,0.8435558493060145,0.8214992577931717,0.8314445331205107,0.8693301988824131,0.8721590909090909,0.870040992527026,0.1785007422068283
2,4,tanh,sigmoid,tanh,252,6,34,60,0.8863636363636364,0.8811188811188811,0.9090909090909091,0.9767441860465116,0.6382978723404256,0.9264705882352942,0.75,0.8951048951048951,0.8075210291934686,0.8382352941176471,0.8885886840432295,0.8863636363636364,0.8793449197860962,0.19247897080653142
2,4,tanh,tanh,relu,250,8,33,61,0.8835227272727273,0.8833922261484098,0.8840579710144928,0.9689922480620154,0.648936170212766,0.9242144177449166,0.7484662576687117,0.8837250985814513,0.8089642091373908,0.8363403377068142,0.8835700102887842,0.8835227272727273,0.8772816704518391,0.19103579086260927
2,4,tanh,tanh,sigmoid,249,9,24,70,0.90625,0.9120879120879121,0.8860759493670886,0.9651162790697675,0.7446808510638298,0.9378531073446328,0.8092485549132947,0.8990819307275003,0.8548985650667986,0.8735508311289637,0.9051415356795104,0.90625,0.9035098461839914,0.1451014349332014
2,4,tanh,tanh,tanh,153,105,11,83,0.6704545454545454,0.9329268292682927,0.44148936170212766,0.5930232558139535,0.8829787234042553,0.7251184834123224,0.5886524822695035,0.6872080954852102,0.7380009896091044,0.656885482840913,0.8016906873614192,0.6704545454545454,0.6886758581071377,0.26199901039089557
2,5,relu,relu,relu,253,5,6,88,0.96875,0.9768339768339769,0.946236559139785,0.9806201550387597,0.9361702127659575,0.9787234042553191,0.9411764705882354,0.9615352679868809,0.9583951839023586,0.9599499374217773,0.9686630755179142,0.96875,0.9686966662874048,0.041604816097641426
2,5,relu,relu,sigmoid,247,11,30,64,0.8835227272727273,0.8916967509025271,0.8533333333333334,0.9573643410852714,0.6808510638297872,0.9233644859813084,0.757396449704142,0.8725150421179302,0.8191077024575293,0.8403804678427251,0.8814519746198447,0.8835227272727273,0.879043476293656,0.18089229754247074
2,5,relu,relu,tanh,255,3,4,90,0.9801136363636364,0.9845559845559846,0.967741935483871,0.9883720930232558,0.9574468085106383,0.9864603481624757,0.9625668449197862,0.9761489600199278,0.9729094507669471,0.9745135965411309,0.9800658691787725,0.9801136363636364,0.9800796967283485,0.027090549233052923
2,5,relu,sigmoid,relu,253,5,35,59,0.8863636363636364,0.8784722222222222,0.921875,0.9806201550387597,0.6276595744680851,0.9267399267399267,0.7468354430379747,0.9001736111111112,0.8041398647534224,0.8367876848889506,0.8900627367424243,0.8863636363636364,0.8786972521149736,0.19586013524657764
2,5,relu,sigmoid,sigmoid,249,9,33,61,0.8806818181818182,0.8829787234042553,0.8714285714285714,0.9651162790697675,0.648936170212766,0.9222222222222223,0.7439024390243902,0.8772036474164133,0.8070262246412667,0.8330623306233063,0.8798943078198398,0.8806818181818182,0.8746027346637103,0.1929737753587333
2,5,relu,sigmoid,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,relu,tanh,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,relu,tanh,sigmoid,251,7,30,64,0.8948863636363636,0.8932384341637011,0.9014084507042254,0.9728682170542635,0.6808510638297872,0.9313543599257884,0.7757575757575758,0.8973234424339632,0.8268596404420254,0.8535559678416821,0.8954201999444092,0.8948863636363636,0.889802945971777,0.1731403595579746
2,5,relu,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,sigmoid,relu,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,sigmoid,relu,sigmoid,250,8,36,58,0.875,0.8741258741258742,0.8787878787878788,0.9689922480620154,0.6170212765957447,0.9191176470588236,0.7250000000000001,0.8764568764568765,0.7930067623288801,0.8220588235294118,0.8753708412799323,0.875,0.8672794117647059,0.2069932376711199
2,5,sigmoid,relu,tanh,247,11,33,61,0.875,0.8821428571428571,0.8472222222222222,0.9573643410852714,0.648936170212766,0.9182156133828997,0.7349397590361446,0.8646825396825397,0.8031502556490187,0.8265776862095222,0.8728174603174602,0.875,0.869272629551664,0.19684974435098138
2,5,sigmoid,sigmoid,relu,252,6,35,59,0.8835227272727273,0.8780487804878049,0.9076923076923077,0.9767441860465116,0.6276595744680851,0.9247706422018348,0.7421383647798743,0.8928705440900563,0.8022018802572983,0.8334545034908545,0.8859649496844618,0.8835227272727273,0.8759995226630157,0.19779811974270164
2,5,sigmoid,sigmoid,sigmoid,245,13,34,60,0.8664772727272727,0.8781362007168458,0.821917808219178,0.9496124031007752,0.6382978723404256,0.9124767225325885,0.7185628742514969,0.8500270044680119,0.7939551377206004,0.8155197983920427,0.8631233345384914,0.8664772727272727,0.8606929107757061,0.20604486227939964
2,5,sigmoid,sigmoid,tanh,249,9,37,57,0.8693181818181818,0.8706293706293706,0.8636363636363636,0.9651162790697675,0.6063829787234043,0.9154411764705882,0.7125000000000001,0.8671328671328671,0.785749628896586,0.8139705882352941,0.8687619198982837,0.8693181818181818,0.8612466577540108,0.21425037110341413
2,5,sigmoid,tanh,relu,254,4,51,43,0.84375,0.8327868852459016,0.9148936170212766,0.9844961240310077,0.4574468085106383,0.9023090586145649,0.6099290780141844,0.8738402511335891,0.720971466270823,0.7561190683143746,0.8547131147540984,0.84375,0.824230313795145,0.279028533729177
2,5,sigmoid,tanh,sigmoid,249,9,34,60,0.8778409090909091,0.8798586572438163,0.8695652173913043,0.9651162790697675,0.6382978723404256,0.9205175600739373,0.736196319018405,0.8747119373175603,0.8017070757050966,0.8283569395461712,0.8771098409195659,0.8778409090909091,0.8712954104738803,0.1982929242949035
2,5,sigmoid,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,tanh,relu,relu,248,10,22,72,0.9090909090909091,0.9185185185185185,0.8780487804878049,0.9612403100775194,0.7659574468085106,0.9393939393939394,0.8181818181818182,0.8982836495031616,0.8635988784430151,0.8787878787878789,0.9077112589307711,0.9090909090909091,0.9070247933884299,0.136401121556985
2,5,tanh,relu,sigmoid,248,10,29,65,0.8892045454545454,0.8953068592057761,0.8666666666666667,0.9612403100775194,0.6914893617021277,0.9271028037383178,0.7692307692307693,0.8809867629362214,0.8263648358898236,0.8481667864845435,0.8876586259709004,0.8892045454545454,0.8849437945232338,0.17363516411017646
2,5,tanh,relu,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,tanh,sigmoid,relu,251,7,33,61,0.8863636363636364,0.8838028169014085,0.8970588235294118,0.9728682170542635,0.648936170212766,0.9261992619926199,0.7530864197530864,0.8904308202154101,0.8109021936335148,0.8396428408728531,0.8873427732168412,0.8863636363636364,0.8799702643491081,0.18909780636648527
2,5,tanh,sigmoid,sigmoid,251,7,32,62,0.8892045454545454,0.8869257950530035,0.8985507246376812,0.9728682170542635,0.6595744680851063,0.9279112754158965,0.7607361963190185,0.8927382598453424,0.8162213425696849,0.8443237358674575,0.8900301796580027,0.8892045454545454,0.8832679304297983,0.18377865743031505
2,5,tanh,sigmoid,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,tanh,tanh,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,5,tanh,tanh,sigmoid,245,13,23,71,0.8977272727272727,0.914179104477612,0.8452380952380952,0.9496124031007752,0.7553191489361702,0.9315589353612167,0.797752808988764,0.8797085998578535,0.8524657760184727,0.8646558721749904,0.8957687213284228,0.8977272727272727,0.8958266175231185,0.1475342239815273
2,5,tanh,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,relu,relu,relu,247,11,34,60,0.8721590909090909,0.8790035587188612,0.8450704225352113,0.9573643410852714,0.6382978723404256,0.9165120593692022,0.7272727272727273,0.8620369906270362,0.7978311067128485,0.8218923933209648,0.8699418689425454,0.8721590909090909,0.8659765559116207,0.20216889328715157
2,6,relu,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,relu,relu,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,relu,sigmoid,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,relu,sigmoid,sigmoid,248,10,33,61,0.8778409090909091,0.8825622775800712,0.8591549295774648,0.9612403100775194,0.648936170212766,0.9202226345083488,0.7393939393939394,0.870858603578768,0.8050882401451427,0.8298082869511441,0.8763114516930116,0.8778409090909091,0.87193315342666,0.19491175985485734
2,6,relu,sigmoid,tanh,247,11,33,61,0.875,0.8821428571428571,0.8472222222222222,0.9573643410852714,0.648936170212766,0.9182156133828997,0.7349397590361446,0.8646825396825397,0.8031502556490187,0.8265776862095222,0.8728174603174602,0.875,0.869272629551664,0.19684974435098138
2,6,relu,tanh,relu,250,8,30,64,0.8920454545454546,0.8928571428571429,0.8888888888888888,0.9689922480620154,0.6808510638297872,0.9293680297397771,0.7710843373493975,0.8908730158730158,0.8249216559459014,0.8502261835445872,0.8917974386724388,0.8920454545454546,0.8870990891582552,0.17507834405409864
2,6,relu,tanh,sigmoid,251,7,31,63,0.8920454545454546,0.8900709219858156,0.9,0.9728682170542635,0.6702127659574468,0.9296296296296296,0.7682926829268293,0.8950354609929079,0.8215404915058552,0.8489611562782294,0.8927224371373307,0.8920454545454546,0.8865453313624045,0.1784595084941448
2,6,relu,tanh,tanh,249,9,32,62,0.8835227272727273,0.8861209964412812,0.8732394366197183,0.9651162790697675,0.6595744680851063,0.9239332096474955,0.7515151515151516,0.8796802165304998,0.8123453735774369,0.8377241805813236,0.8826810344434773,0.8835227272727273,0.8778897509416992,0.18765462642256311
2,6,sigmoid,relu,relu,248,10,34,60,0.875,0.8794326241134752,0.8571428571428571,0.9612403100775194,0.6382978723404256,0.9185185185185185,0.7317073170731707,0.8682877406281662,0.7997690912089725,0.8251129177958446,0.8734802431610942,0.875,0.8686314363143631,0.20023090879102756
2,6,sigmoid,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,sigmoid,relu,tanh,248,10,34,60,0.875,0.8794326241134752,0.8571428571428571,0.9612403100775194,0.6382978723404256,0.9185185185185185,0.7317073170731707,0.8682877406281662,0.7997690912089725,0.8251129177958446,0.8734802431610942,0.875,0.8686314363143631,0.20023090879102756
2,6,sigmoid,sigmoid,relu,250,8,50,44,0.8352272727272727,0.8333333333333334,0.8461538461538461,0.9689922480620154,0.46808510638297873,0.8960573476702509,0.6027397260273972,0.8397435897435898,0.7185386772224971,0.7493985368488241,0.836756993006993,0.8352272727272727,0.8177282100724433,0.28146132277750285
2,6,sigmoid,sigmoid,sigmoid,246,12,35,59,0.8664772727272727,0.8754448398576512,0.8309859154929577,0.9534883720930233,0.6276595744680851,0.9128014842300556,0.7151515151515151,0.8532153776753044,0.7905739732805541,0.8139764996907853,0.8635722861920797,0.8664772727272727,0.8600199583965817,0.20942602671944585
2,6,sigmoid,sigmoid,tanh,248,10,45,49,0.84375,0.8464163822525598,0.8305084745762712,0.9612403100775194,0.5212765957446809,0.9001814882032668,0.6405228758169934,0.8384624284144155,0.7412584529111002,0.7703521820101301,0.8421682478162782,0.84375,0.8308408360319324,0.2587415470888999
2,6,sigmoid,tanh,relu,251,7,37,57,0.875,0.8715277777777778,0.890625,0.9728682170542635,0.6063829787234043,0.9194139194139195,0.7215189873417721,0.8810763888888888,0.7896255978888339,0.8204664533778459,0.8766276041666665,0.875,0.866566977326471,0.2103744021111661
2,6,sigmoid,tanh,sigmoid,250,8,34,60,0.8806818181818182,0.8802816901408451,0.8823529411764706,0.9689922480620154,0.6382978723404256,0.922509225092251,0.7407407407407407,0.8813173156586578,0.8036450602012205,0.8316249829164959,0.8808348083151315,0.8806818181818182,0.8739687775665637,0.19635493979877947
2,6,sigmoid,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
2,6,tanh,relu,relu,252,6,33,61,0.8892045454545454,0.8842105263157894,0.9104477611940298,0.9767441860465116,0.648936170212766,0.9281767955801105,0.7577639751552796,0.8973291437549096,0.8128401781296388,0.8429703853676951,0.8912170606298649,0.8892045454545454,0.8826688264893886,0.18715982187036123
2,6,tanh,relu,sigmoid,246,12,24,70,0.8977272727272727,0.9111111111111111,0.8536585365853658,0.9534883720930233,0.7446808510638298,0.9318181818181819,0.7954545454545454,0.8823848238482385,0.8490846115784265,0.8636363636363636,0.8957686622320769,0.8977272727272727,0.8954028925619835,0.1509153884215735
2,6,tanh,relu,tanh,249,9,21,73,0.9147727272727273,0.9222222222222223,0.8902439024390244,0.9651162790697675,0.776595744680851,0.9431818181818181,0.8295454545454545,0.9062330623306234,0.8708560118753093,0.8863636363636362,0.9136825572801183,0.9147727272727273,0.9128357438016527,0.12914398812469077
2,6,tanh,sigmoid,relu,255,3,39,55,0.8806818181818182,0.8673469387755102,0.9482758620689655,0.9883720930232558,0.5851063829787234,0.9239130434782609,0.7236842105263159,0.9078114004222378,0.7867392380009897,0.8237986270022883,0.8889586398822851,0.8806818181818182,0.8704428437695029,0.2132607619990104
2,6,tanh,sigmoid,sigmoid,247,11,29,65,0.8863636363636364,0.894927536231884,0.8552631578947368,0.9573643410852714,0.6914893617021277,0.9250936329588014,0.7647058823529411,0.8750953470633105,0.8244268513936995,0.8448997576558712,0.8843353442895776,0.8863636363636364,0.8822628131947364,0.1755731486063005
2,6,tanh,sigmoid,tanh,247,11,32,62,0.8778409090909091,0.8853046594982079,0.8493150684931506,0.9573643410852714,0.6595744680851063,0.9199255121042831,0.7425149700598802,0.8673098639956793,0.8084694045851888,0.8312202410820817,0.8756938028093573,0.8778409090909091,0.87254883326288,0.19153059541481118
2,6,tanh,tanh,relu,252,6,33,61,0.8892045454545454,0.8842105263157894,0.9104477611940298,0.9767441860465116,0.648936170212766,0.9281767955801105,0.7577639751552796,0.8973291437549096,0.8128401781296388,0.8429703853676951,0.8912170606298649,0.8892045454545454,0.8826688264893886,0.18715982187036123
2,6,tanh,tanh,sigmoid,251,7,30,64,0.8948863636363636,0.8932384341637011,0.9014084507042254,0.9728682170542635,0.6808510638297872,0.9313543599257884,0.7757575757575758,0.8973234424339632,0.8268596404420254,0.8535559678416821,0.8954201999444092,0.8948863636363636,0.889802945971777,0.1731403595579746
2,6,tanh,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,relu,relu,relu,249,9,30,64,0.8892045454545454,0.8924731182795699,0.8767123287671232,0.9651162790697675,0.6808510638297872,0.9273743016759777,0.7664670658682634,0.8845927235233466,0.8229836714497774,0.8469206837721206,0.8882642710802233,0.8892045454545454,0.8844047557500541,0.1770163285502227
3,1,relu,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,relu,relu,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,relu,sigmoid,relu,250,8,26,68,0.9034090909090909,0.9057971014492754,0.8947368421052632,0.9689922480620154,0.723404255319149,0.9363295880149812,0.8,0.9002669717772693,0.8461982516905822,0.8681647940074906,0.9028435094653631,0.9034090909090909,0.8999233912155261,0.15380174830941776
3,1,relu,sigmoid,sigmoid,248,10,35,59,0.8721590909090909,0.8763250883392226,0.855072463768116,0.9612403100775194,0.6276595744680851,0.9168207024029575,0.7239263803680982,0.8656987760536693,0.7944499422728022,0.8203735413855279,0.8706496715503476,0.8721590909090909,0.8653091504959213,0.20555005772719778
3,1,relu,sigmoid,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,relu,tanh,relu,253,5,5,89,0.9715909090909091,0.9806201550387597,0.9468085106382979,0.9806201550387597,0.9468085106382979,0.9806201550387597,0.9468085106382979,0.9637143328385287,0.9637143328385287,0.9637143328385287,0.9715909090909091,0.9715909090909091,0.9715909090909091,0.03628566716147123
3,1,relu,tanh,sigmoid,250,8,28,66,0.8977272727272727,0.8992805755395683,0.8918918918918919,0.9689922480620154,0.7021276595744681,0.9328358208955223,0.7857142857142857,0.8955862337157301,0.8355599538182418,0.8592750533049041,0.8973074611563819,0.8977272727272727,0.893547683659624,0.1644400461817582
3,1,relu,tanh,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,relu,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,relu,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,sigmoid,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,sigmoid,sigmoid,247,11,36,58,0.8664772727272727,0.872791519434629,0.8405797101449275,0.9573643410852714,0.6170212765957447,0.9131238447319779,0.7116564417177915,0.8566856147897782,0.787192808840508,0.8123901432248848,0.8641895021811291,0.8664772727272727,0.8593228905179623,0.212807191159492
3,1,sigmoid,sigmoid,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,sigmoid,tanh,relu,251,7,38,56,0.8721590909090909,0.8685121107266436,0.8888888888888888,0.9728682170542635,0.5957446808510638,0.9177330895795246,0.713375796178344,0.8787004998077662,0.7843064489526637,0.8155544428789343,0.8739536367131522,0.8721590909090909,0.8631604032735275,0.2156935510473363
3,1,sigmoid,tanh,sigmoid,249,9,34,60,0.8778409090909091,0.8798586572438163,0.8695652173913043,0.9651162790697675,0.6382978723404256,0.9205175600739373,0.736196319018405,0.8747119373175603,0.8017070757050966,0.8283569395461712,0.8771098409195659,0.8778409090909091,0.8712954104738803,0.1982929242949035
3,1,sigmoid,tanh,tanh,248,10,36,58,0.8693181818181818,0.8732394366197183,0.8529411764705882,0.9612403100775194,0.6170212765957447,0.9151291512915128,0.7160493827160493,0.8630903065451532,0.789130793336632,0.8155892670037811,0.8678188785117119,0.8693181818181818,0.8619658040014742,0.21086920666336798
3,1,tanh,relu,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,tanh,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,tanh,relu,tanh,251,7,28,66,0.9005681818181818,0.899641577060932,0.9041095890410958,0.9728682170542635,0.7021276595744681,0.9348230912476723,0.7904191616766467,0.9018755830510139,0.8374979383143658,0.8626211264621595,0.9008347393510893,0.9005681818181818,0.8962606782372279,0.16250206168563416
3,1,tanh,sigmoid,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,tanh,sigmoid,sigmoid,248,10,33,61,0.8778409090909091,0.8825622775800712,0.8591549295774648,0.9612403100775194,0.648936170212766,0.9202226345083488,0.7393939393939394,0.870858603578768,0.8050882401451427,0.8298082869511441,0.8763114516930116,0.8778409090909091,0.87193315342666,0.19491175985485734
3,1,tanh,sigmoid,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,1,tanh,tanh,relu,251,7,32,62,0.8892045454545454,0.8869257950530035,0.8985507246376812,0.9728682170542635,0.6595744680851063,0.9279112754158965,0.7607361963190185,0.8927382598453424,0.8162213425696849,0.8443237358674575,0.8900301796580027,0.8892045454545454,0.8832679304297983,0.18377865743031505
3,1,tanh,tanh,sigmoid,249,9,28,66,0.8948863636363636,0.8989169675090253,0.88,0.9651162790697675,0.7021276595744681,0.9308411214953272,0.7810650887573964,0.8894584837545126,0.8336219693221179,0.8559531051263618,0.893865277321956,0.8948863636363636,0.8908441127528115,0.16637803067788223
3,1,tanh,tanh,tanh,140,118,9,85,0.6392045454545454,0.9395973154362416,0.4187192118226601,0.5426356589147286,0.9042553191489362,0.6879606879606879,0.5723905723905723,0.6791582636294509,0.7234454890318325,0.63017563017563,0.8004991854939782,0.6392045454545454,0.6570982139163957,0.2765545109681675
3,2,relu,relu,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,2,relu,relu,sigmoid,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,2,relu,relu,tanh,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
3,2,relu,sigmoid,relu,249,9,34,60,0.8778409090909091,0.8798586572438163,0.8695652173913043,0.9651162790697675,0.6382978723404256,0.9205175600739373,0.736196319018405,0.8747119373175603,0.8017070757050966,0.8283569395461712,0.8771098409195659,0.8778409090909091,0.8712954104738803,0.1982929242949035
3,2,relu,sigmoid,sigmoid,249,9,35,59,0.875,0.8767605633802817,0.8676470588235294,0.9651162790697675,0.6276595744680851,0.918819188191882,0.7283950617283951,0.8722038111019056,0.7963879267689262,0.8236071249601385,0.8743268434134218,0.875,0.8679672907840189,0.20361207323107378
3,2,relu,sigmoid,tanh,251,7,28,66,0.9005681818181818,0.899641577060932,0.9041095890410958,0.9728682170542635,0.7021276595744681,0.9348230912476723,0.7904191616766467,0.9018755830510139,0.8374979383143658,0.8626211264621595,0.9008347393510893,0.9005681818181818,0.8962606782372279,0.16250206168563416
3,2,relu,tanh,relu,258,0,94,0,0.7329545454545454,0.7329545454545454,0.0,1.0,0.0,0.8459016393442622,0.0,0.3664772727272727,0.5,0.4229508196721311,0.5372223657024793,0.7329545454545454,0.6200074515648285,0.5
